time,cadence,heartrate,distance,altitude,lat,lng,velocity,fixed_altitude
1446,96,165,4694.1,11.8,45.50441,-73.521774,5.3,4
1447,96,165,4699.9,11.8,45.50436,-73.52176,5.8,4
1448,96,164,4705.4,11.8,45.504307,-73.521736,5.5,4
1449,96,163,4711.3,11.8,45.504257,-73.52173,5.9,4
1450,96,162,4717.6,12,45.504204,-73.521706,6.3,4
1451,96,162,4723.8,12,45.504158,-73.5217,6.2,4
1452,96,162,4729.7,12,45.50411,-73.521675,5.9,4
1453,96,162,4735.4,12,45.504063,-73.52166,5.7,4
1454,94,162,4741.4,12,45.504025,-73.52165,6,4
1455,95,162,4746.5,12,45.503975,-73.52164,5.1,4
1456,95,162,4751.1,12.2,45.503925,-73.52162,4.6,4
1457,96,162,4756.3,12.2,45.50388,-73.521614,5.2,4
1458,96,162,4761.5,12.2,45.503838,-73.52161,5.2,4
1459,96,162,4766.2,12.2,45.503788,-73.52159,4.7,4
1460,96,163,4771.2,12,45.503723,-73.521576,5,4
1461,96,163,4776.2,12,45.503674,-73.52156,5,4
1462,96,163,4782.6,12,45.503616,-73.521545,6.4,4
1463,96,163,4788.6,12,45.503567,-73.52152,6,4
1464,96,163,4795.2,12,45.50352,-73.52151,6.6,4
1465,96,163,4801.5,12,45.503475,-73.52149,6.3,4
1466,96,163,4807.3,12,45.50343,-73.52148,5.8,4
1467,96,163,4813.1,12,45.50338,-73.52146,5.8,4
1468,96,162,4818.8,12.2,45.50333,-73.52144,5.7,4
1469,96,162,4824.9,12.2,45.503277,-73.521416,6.1,4
1470,96,162,4830.7,12.2,45.503223,-73.52141,5.8,4
1471,96,162,4835.8,12.2,45.503178,-73.52139,5.1,4
1472,96,162,4841.5,12.4,45.50313,-73.521385,5.7,4
1473,96,162,4846.5,12.4,45.503086,-73.52137,5,4
1474,94,162,4851.9,12.4,45.503036,-73.521355,5.4,4
1475,94,163,4857.5,12.4,45.50299,-73.52134,5.6,4
1476,94,163,4863.1,12.6,45.502953,-73.52133,5.6,4
1477,88,163,4868.5,12.6,45.50291,-73.52132,5.4,4
1478,84,164,4873.1,12.8,45.502876,-73.52131,4.6,4
1479,84,164,4877.7,12.8,45.502842,-73.52129,4.6,4
1480,84,165,4881.4,12.8,45.502823,-73.52128,3.7,4
1481,80,164,4884.7,13,45.502804,-73.52126,3.3,4
1482,80,164,4887.3,13,45.502792,-73.52126,2.6,4
1483,72,166,4889.2,13,45.50278,-73.52126,1.9,4
1484,72,168,4890.6,13,45.50277,-73.52126,1.4,4
1485,67,170,4890.6,13,45.50276,-73.52126,0,4
1486,63,171,4890.6,13,45.50275,-73.52126,0,4
1487,61,171,4891,13,45.50274,-73.52127,0.4,4
1488,60,169,4891,13,45.502728,-73.52128,0,4
1489,60,169,4891,13,45.50272,-73.52128,0,4
1490,60,169,4891,12.8,45.50271,-73.52128,0,4
1491,60,167,4891.2,12.8,45.502693,-73.52128,0.2,4
1492,60,167,4892.1,12.6,45.50268,-73.52127,0.9,4
1493,58,163,4893.2,12.6,45.50267,-73.52126,1.1,4
1494,57,163,4894.5,12.4,45.50266,-73.52126,1.3,4
1495,57,161,4896,12.4,45.502647,-73.52126,1.5,4
1496,57,159,4897.2,12.4,45.50264,-73.521255,1.2,4
1497,57,159,4898.5,12.4,45.50263,-73.52125,1.3,4
1498,57,155,4899.7,12.2,45.50262,-73.52124,1.2,4
1499,57,153,4900.7,12.2,45.502617,-73.52123,1,4
1500,57,151,4902.1,12,45.50261,-73.521225,1.4,4
1501,58,149,4903,12,45.5026,-73.521225,0.9,4
1502,58,148,4903.9,11.8,45.502594,-73.521225,0.9,4
1503,58,149,4904.7,11.8,45.50259,-73.52122,0.8,4
1504,58,150,4905.1,11.8,45.50259,-73.52122,0.4,4
1505,58,149,4905.7,11.8,45.502583,-73.521225,0.6,4
1506,58,149,4906,11.8,45.502583,-73.521225,0.3,4
1507,58,146,4906.2,11.6,45.502586,-73.52123,0.2,4
1508,0,144,4906.2,11.6,45.502586,-73.52124,0,4
1509,0,141,4906.2,11.4,45.502586,-73.52125,0,4
1510,0,138,4906.4,11.4,45.502583,-73.52125,0.2,4
1511,0,134,4906.5,11.4,45.502586,-73.52125,0.1,4
1512,0,133,4906.5,11.2,45.502586,-73.521255,0,4
1513,0,134,4906.5,11.2,45.50259,-73.521255,0,4
1514,0,134,4906.5,11.2,45.50259,-73.521255,0,4
1515,0,132,4906.5,11.2,45.50259,-73.521255,0,4
1516,0,129,4906.5,11,45.50259,-73.521255,0,4
1517,0,129,4906.5,11,45.50259,-73.521255,0,4
1518,0,130,4906.5,10.8,45.50259,-73.521255,0,4
1519,0,131,4906.5,10.8,45.50259,-73.521255,0,4
1520,0,131,4906.5,10.6,45.50259,-73.521255,0,4
1521,0,130,4906.5,10.6,45.50259,-73.521255,0,4
1522,0,130,4906.5,10.6,45.50259,-73.521255,0,4
1523,0,129,4906.5,10.6,45.50259,-73.521255,0,4
1524,0,129,4906.5,10.6,45.50259,-73.521255,0,4
1525,0,129,4906.5,10.6,45.50259,-73.521255,0,4
1526,0,129,4906.5,10.4,45.50259,-73.521255,0,4
1527,0,129,4906.5,10.4,45.50259,-73.521255,0,4
1528,0,129,4906.5,10.4,45.50259,-73.521255,0,4
1529,0,128,4906.5,10.4,45.50259,-73.521255,0,4
1530,0,127,4906.5,10.2,45.502594,-73.521255,0,4
1531,20,127,4906.5,10.2,45.502594,-73.521255,0,4
1532,31,126,4906.5,10.2,45.502594,-73.52126,0,4
1533,31,127,4906.5,10.2,45.502598,-73.52127,0,4
1534,39,127,4906.5,10,45.502605,-73.52127,0,4
1535,44,127,4906.6,10,45.502625,-73.52127,0.1,4
1536,46,127,4906.6,10,45.502636,-73.52126,0,4
1537,46,127,4907.5,10,45.502636,-73.52126,0.9,4
1538,47,127,4908.8,10,45.50263,-73.52124,1.3,4
1539,47,126,4909.6,10,45.50262,-73.52124,0.8,4
1540,48,125,4910,9.8,45.502613,-73.52123,0.4,4
1541,48,125,4910.7,9.6,45.50261,-73.52124,0.7,4
1542,49,125,4912.2,9.6,45.502605,-73.52125,1.5,4
1543,50,125,4912.5,9.4,45.502605,-73.521255,0.3,4
1544,50,124,4912.5,9.2,45.502613,-73.521255,0,4
1545,50,124,4912.5,9.2,45.502617,-73.521255,0,4
1546,50,123,4912.5,9.2,45.502617,-73.521255,0,4
1547,50,123,4912.5,9.2,45.502617,-73.521255,0,4
1548,50,123,4912.5,9,45.502617,-73.521255,0,4
1549,50,123,4912.5,9,45.502617,-73.521255,0,4
1550,46,123,4912.5,9,45.502617,-73.521255,0,4
1551,46,123,4912.5,9,45.502617,-73.521255,0,4
1552,42,124,4912.5,8.8,45.502617,-73.521255,0,4
1553,0,124,4912.5,8.8,45.502617,-73.521255,0,4
1554,0,124,4912.5,8.8,45.502617,-73.521255,0,4
1555,0,124,4912.5,8.8,45.502617,-73.521255,0,4
1556,0,124,4912.5,8.8,45.502617,-73.521255,0,4
1557,0,124,4912.5,8.6,45.502617,-73.521255,0,4
1558,0,124,4912.5,8.6,45.502617,-73.521255,0,4
1559,0,124,4912.5,8.6,45.502617,-73.521255,0,4
1560,0,124,4912.5,8.6,45.502617,-73.521255,0,4
1561,0,124,4912.5,8.6,45.502613,-73.521255,0,4
1562,0,123,4912.5,8.6,45.502613,-73.521255,0,4
1563,0,123,4912.5,8.6,45.502613,-73.52126,0,4
1564,21,123,4912.5,8.6,45.502613,-73.52126,0,4
1565,21,122,4912.5,8.6,45.502613,-73.52126,0,4
1566,33,122,4912.5,8.6,45.502613,-73.52126,0,4
1567,33,121,4912.5,8.6,45.502613,-73.52126,0,4
1568,39,122,4912.5,8.6,45.502613,-73.52126,0,4
1569,43,122,4912.5,8.6,45.502613,-73.52126,0,4
1570,44,123,4912.5,8.6,45.502617,-73.52126,0,4
1571,44,123,4912.5,8.6,45.50263,-73.52126,0,4
1572,44,123,4912.5,8.8,45.502644,-73.52127,0,4
1573,44,123,4912.5,8.8,45.502655,-73.52127,0,4
1574,44,122,4912.5,8.8,45.50267,-73.52128,0,4
1575,44,121,4913.7,8.8,45.50269,-73.52128,1.2,4
1576,44,121,4915.6,8.8,45.502705,-73.521286,1.9,4
1577,44,121,4917.8,8.8,45.50272,-73.52129,2.2,4
1578,50,120,4920.3,8.8,45.50274,-73.5213,2.5,4
1579,53,118,4922.9,8.8,45.502754,-73.52131,2.6,4
1580,55,118,4925.7,8.8,45.50277,-73.52131,2.8,4
1581,55,118,4928.3,8.8,45.502785,-73.52131,2.6,4
1582,55,118,4930.2,9,45.502796,-73.52131,1.9,4
1583,56,117,4931.9,9,45.502808,-73.52132,1.7,4
1584,56,117,4933.5,9,45.502815,-73.52132,1.6,4
1585,56,117,4935.1,9,45.502823,-73.52132,1.6,4
1586,56,117,4936,9,45.50283,-73.52132,0.9,4
1587,56,116,4936.9,9.2,45.502842,-73.52132,0.9,4
1588,56,116,4937.8,9.2,45.50285,-73.521324,0.9,4
1589,56,115,4938.5,9.2,45.502865,-73.52133,0.7,4
1590,56,115,4939.1,9.2,45.502876,-73.52133,0.6,4
1591,55,115,4940.3,9.2,45.50289,-73.52134,1.2,4
1592,55,115,4941.3,9.2,45.50292,-73.52135,1,4
1593,56,115,4942.9,9.4,45.50295,-73.52135,1.6,4
1594,76,116,4945.1,9.4,45.502987,-73.52136,2.2,4
1595,86,114,4948.6,9.4,45.503033,-73.52138,3.5,4
1596,94,114,4953,9.4,45.50308,-73.52139,4.4,4
1597,96,113,4958.3,9.4,45.50313,-73.52141,5.3,4
1598,96,112,4964.2,9.4,45.503185,-73.52142,5.9,4
1599,96,112,4972.2,9.4,45.503235,-73.52145,8,4
1600,96,115,4979.6,9.4,45.50329,-73.52147,7.4,4
1601,96,115,4987.3,9.4,45.503338,-73.52149,7.7,4
1602,96,118,4994.8,9.4,45.503387,-73.52151,7.5,4
1603,94,119,5001.9,9.6,45.503433,-73.52152,7.1,4
1604,94,118,5008.6,9.6,45.503483,-73.52154,6.7,4
1605,94,118,5015,9.6,45.50354,-73.52155,6.4,4
1606,95,116,5021.2,9.6,45.503582,-73.52156,6.2,4
1607,96,115,5027.4,9.8,45.503647,-73.52158,6.2,4
1608,96,113,5032.7,9.8,45.503685,-73.52159,5.3,4
1609,96,114,5038.9,9.8,45.503742,-73.52159,6.2,4
1610,96,115,5044.1,9.8,45.503796,-73.5216,5.2,4
1611,96,115,5050,9.8,45.503853,-73.521614,5.9,4
1612,96,116,5055.9,10,45.50389,-73.52162,5.9,4
1613,96,117,5062.2,10,45.503937,-73.52164,6.3,4
1614,96,119,5067.3,10,45.503986,-73.52165,5.1,4
1615,96,121,5072.9,10,45.504036,-73.52167,5.6,4
1616,96,124,5078,10,45.504086,-73.521675,5.1,4
1617,96,128,5083.9,10,45.504135,-73.5217,5.9,4
1618,96,131,5088.7,10,45.504185,-73.52171,4.8,4
1619,96,133,5094.8,10,45.504234,-73.521736,6.1,4
1620,96,134,5100.2,10,45.504284,-73.52175,5.4,4
1621,96,134,5105.8,10,45.504333,-73.52177,5.6,4
1622,96,134,5111,10,45.504383,-73.521774,5.2,4
1623,96,133,5117.4,10.2,45.504433,-73.52178,6.4,4
1624,96,135,5123.1,10.2,45.504482,-73.52179,5.7,4
1625,96,137,5128.7,10.2,45.50453,-73.521805,5.6,4
1626,95,137,5134.4,10.2,45.50458,-73.52181,5.7,4
1627,94,139,5139.9,10,45.504627,-73.52183,5.5,4
1628,95,140,5145.6,10,45.504677,-73.521835,5.7,4
1629,94,145,5150.9,10,45.504723,-73.52185,5.3,4
1630,94,145,5156.2,10,45.50477,-73.52186,5.3,4
1631,96,147,5161.4,10,45.504814,-73.52187,5.2,4
1632,96,147,5166.6,10,45.504864,-73.52189,5.2,4
1633,96,150,5171.9,10,45.504913,-73.521904,5.3,4
1634,96,152,5177.3,10,45.50496,-73.52192,5.4,4
1635,96,153,5182.8,10,45.50501,-73.52193,5.5,4
1636,96,154,5188.1,10,45.50506,-73.521935,5.3,4
1637,96,155,5193.4,10.2,45.505108,-73.52195,5.3,4
1638,96,155,5199,10.2,45.505154,-73.521965,5.6,4
1639,96,155,5204.6,10.2,45.505207,-73.52198,5.6,4
1640,96,155,5210.3,10.2,45.505257,-73.52199,5.7,4
1641,96,156,5216.3,10.2,45.505314,-73.522,6,4
1642,96,157,5222,10.2,45.505352,-73.52201,5.7,4
1643,96,157,5228.3,10.2,45.50541,-73.522026,6.3,4
1644,96,158,5233.4,10,45.505444,-73.52204,5.1,4
1645,96,159,5239.4,10,45.505493,-73.52206,6,4
1646,96,159,5244.3,10,45.50555,-73.52209,4.9,4
1647,96,159,5249.7,10,45.505585,-73.52211,5.4,4
1648,96,159,5255.9,10,45.50563,-73.522125,6.2,4
1649,96,160,5260.8,10,45.50569,-73.52215,4.9,4
1650,96,161,5265.9,10,45.50574,-73.52217,5.1,4
1651,96,161,5272,10,45.50578,-73.52219,6.1,4
1652,96,159,5277.1,10,45.505836,-73.52222,5.1,4
1653,96,160,5282.9,10,45.50589,-73.52223,5.8,4
1654,96,162,5289,10,45.505936,-73.52225,6.1,4
1655,96,162,5295.5,10,45.505985,-73.52226,6.5,4
1656,96,163,5301.4,10,45.506023,-73.52228,5.9,4
1657,96,163,5306.5,10,45.506073,-73.52229,5.1,4
1658,96,163,5312.1,10,45.506123,-73.5223,5.6,4
1659,96,163,5317.9,10,45.50617,-73.522316,5.8,4
1660,96,163,5322.9,9.8,45.506226,-73.52233,5,4
1661,96,163,5328,9.8,45.506275,-73.52235,5.1,4
1662,96,163,5334.5,9.8,45.506325,-73.522354,6.5,4
1663,96,163,5339.5,9.8,45.506363,-73.52236,5,4
1664,96,163,5344.9,9.8,45.506413,-73.52238,5.4,4
1665,96,163,5349.7,9.8,45.50647,-73.52239,4.8,4
1666,96,162,5355.2,9.8,45.506516,-73.522415,5.5,4
1667,96,162,5362,9.8,45.506565,-73.52243,6.8,4
1668,96,161,5367.4,9.8,45.5066,-73.52244,5.4,4
1669,96,161,5372.7,9.8,45.506657,-73.52246,5.3,4
1670,96,161,5377.6,9.8,45.506702,-73.52248,4.9,4
1671,96,161,5382.9,9.8,45.50675,-73.522484,5.3,4
1672,96,160,5388.2,9.8,45.506786,-73.5225,5.3,4
1673,96,160,5393.6,9.8,45.506844,-73.522514,5.4,4
1674,96,161,5399,10,45.506893,-73.52254,5.4,4
1675,96,161,5404.8,10,45.50694,-73.522545,5.8,4
1676,96,161,5409.7,10,45.506977,-73.52255,4.9,4
1677,96,161,5415,10,45.507034,-73.52257,5.3,4
1678,96,161,5419.9,10,45.507084,-73.522575,4.9,4
1679,96,161,5426.5,10,45.507133,-73.5226,6.6,4
1680,96,161,5431.7,10,45.50717,-73.52261,5.2,4
1681,96,160,5437.4,10,45.507217,-73.52263,5.7,4
1682,96,160,5442,10,45.507267,-73.52264,4.6,4
1683,96,160,5448.2,10,45.507317,-73.52266,6.2,4
1684,98,161,5453.1,10,45.507362,-73.52267,4.9,4
1685,97,161,5458.5,10,45.507412,-73.52268,5.4,4
1686,97,160,5464,10,45.50746,-73.52269,5.5,4
1687,97,159,5470,10,45.50751,-73.522705,6,4
1688,97,159,5475,10,45.50756,-73.52272,5,4
1689,97,158,5480.6,10,45.507607,-73.52273,5.6,4
1690,97,157,5486,10,45.507656,-73.52274,5.4,4
1691,97,157,5492.2,10,45.5077,-73.522766,6.2,4
1692,97,156,5497.6,10,45.507744,-73.52278,5.4,4
1693,97,156,5503,10,45.507793,-73.5228,5.4,4
1694,97,157,5508.2,10,45.50785,-73.52281,5.2,4
1695,97,157,5513.6,10,45.50789,-73.52283,5.4,4
1696,97,157,5519.5,10,45.507946,-73.522835,5.9,4
1697,97,158,5524.3,10.2,45.50799,-73.52285,4.8,4
1698,97,158,5530.4,10.2,45.508045,-73.522865,6.1,4
1699,97,158,5536,10.2,45.508083,-73.52287,5.6,4
1700,97,158,5541.6,10.4,45.508133,-73.522896,5.6,4
1701,97,158,5546.9,10.4,45.50818,-73.52291,5.3,4
1702,97,159,5552.5,10.4,45.50823,-73.52292,5.6,4
1703,97,159,5558.2,10.6,45.508274,-73.522934,5.7,4
1704,97,159,5563.4,10.6,45.50832,-73.52296,5.2,4
1705,97,159,5568.4,10.6,45.50837,-73.522964,5,4
1706,97,159,5574.3,10.6,45.508415,-73.52297,5.9,4
1707,97,159,5579.2,10.6,45.508465,-73.52299,4.9,4
1708,97,159,5584.4,10.6,45.508514,-73.522995,5.2,4
1709,97,159,5589.8,10.6,45.50856,-73.52301,5.4,4
1710,97,159,5595.6,10.8,45.50861,-73.523026,5.8,4
1711,98,159,5601.1,10.8,45.508667,-73.52304,5.5,4
1712,99,160,5606.6,10.8,45.508717,-73.52306,5.5,4
1713,98,160,5612.9,10.8,45.508755,-73.52307,6.3,4
1714,97,160,5618.5,11,45.5088,-73.52309,5.6,4
1715,97,160,5623.6,11,45.50886,-73.52311,5.1,4
1716,97,160,5629.1,11,45.5089,-73.523125,5.5,4
1717,97,160,5635.4,11,45.508945,-73.52313,6.3,4
1718,97,160,5640.4,11,45.508995,-73.52315,5,4
1719,97,160,5645.9,11,45.509045,-73.52317,5.5,4
1720,97,161,5651.4,11.2,45.509098,-73.523186,5.5,4
1721,97,161,5657.1,11.2,45.509148,-73.5232,5.7,4
1722,97,161,5662.2,11.2,45.509193,-73.52322,5.1,4
1723,97,162,5667.9,11.2,45.509243,-73.52323,5.7,4
1724,97,162,5674.1,11.2,45.509293,-73.52325,6.2,4
1725,97,163,5679.8,11.2,45.509342,-73.52326,5.7,4
1726,97,163,5684.9,11.2,45.509403,-73.523285,5.1,4
1727,94,163,5691.3,11.2,45.50944,-73.5233,6.4,4
1728,94,163,5697.7,11.2,45.509487,-73.52331,6.4,4
1729,94,164,5702.8,11.2,45.509537,-73.52332,5.1,4
1730,94,164,5708.3,11.2,45.509586,-73.52334,5.5,4
1731,94,163,5713.7,11.2,45.509632,-73.52335,5.4,4
1732,94,163,5719.1,11.2,45.50968,-73.52336,5.4,4
1733,94,162,5724.6,11.4,45.50973,-73.52338,5.5,4
1734,94,162,5730.1,11.4,45.509785,-73.52339,5.5,4
1735,94,161,5735.5,11.4,45.509834,-73.52341,5.4,4
1736,96,161,5741.5,11.4,45.509872,-73.523415,6,4
1737,96,160,5746.4,11.4,45.509933,-73.52344,4.9,4
1738,96,160,5751.9,11.4,45.50998,-73.523445,5.5,4
1739,96,160,5758.2,11.4,45.510017,-73.52346,6.3,4
1740,96,159,5763.8,11.4,45.510067,-73.52348,5.6,4
1741,96,159,5768.8,11.2,45.510117,-73.5235,5,4
1742,96,159,5774.4,11.2,45.510166,-73.52351,5.6,4
1743,96,159,5780,11.2,45.510212,-73.52354,5.6,4
1744,97,158,5785.7,11.2,45.51026,-73.52356,5.7,4
1745,97,159,5790.8,11,45.510315,-73.523575,5.1,4
1746,97,159,5796.3,11,45.510372,-73.52359,5.5,4
1747,97,160,5802.7,11,45.51042,-73.523605,6.4,4
1748,97,162,5808.5,11,45.510475,-73.52363,5.8,4
1749,97,163,5814.5,11,45.510513,-73.523636,6,4
1750,97,164,5821,11,45.510563,-73.52365,6.5,4
1751,97,164,5826,11,45.510612,-73.52367,5,4
1752,97,164,5831.8,11,45.510674,-73.52368,5.8,4
1753,97,165,5837.5,11,45.510723,-73.52369,5.7,4
1754,97,165,5844.1,11.2,45.510765,-73.5237,6.6,4
1755,97,165,5849.9,11.2,45.510822,-73.52371,5.8,4
1756,97,165,5854.9,11.2,45.51087,-73.52373,5,4
1757,97,164,5860.5,11.2,45.51092,-73.52375,5.6,4
1758,97,164,5866.3,11.2,45.51096,-73.523766,5.8,4
1759,97,164,5872,11.2,45.51101,-73.52377,5.7,4
1760,97,163,5877.6,11.2,45.511055,-73.52379,5.6,4
1761,97,163,5883.1,11,45.511112,-73.5238,5.5,4
1762,95,162,5888.4,11,45.51115,-73.52381,5.3,4
1763,95,161,5893.5,11,45.5112,-73.52382,5.1,4
1764,95,161,5898.3,11,45.511242,-73.52384,4.8,4
1765,96,160,5904,11,45.511288,-73.52386,5.7,4
1766,96,160,5908.6,11,45.511333,-73.52387,4.6,4
1767,96,160,5913.6,10.8,45.511383,-73.52388,5,4
1768,96,160,5918.8,10.8,45.51143,-73.5239,5.2,4
1769,96,160,5924.6,11,45.511475,-73.52392,5.8,4
1770,96,160,5929.8,11,45.51153,-73.52395,5.2,4
1771,96,160,5935.2,11,45.51157,-73.52396,5.4,4
1772,96,160,5940.8,11,45.51162,-73.52398,5.6,4
1773,96,160,5946.4,11.2,45.511677,-73.524,5.6,4
1774,96,160,5952,11.2,45.511726,-73.52402,5.6,4
1775,96,160,5958.3,11.2,45.511765,-73.524025,6.3,4
1776,96,160,5964.1,11.2,45.51181,-73.52404,5.8,4
1777,96,161,5969.2,11.2,45.511868,-73.52406,5.1,4
1778,96,161,5974.8,11.2,45.511906,-73.52408,5.6,4
1779,96,161,5980.9,11.2,45.511967,-73.52409,6.1,4
1780,96,161,5986,11.2,45.512005,-73.52411,5.1,4
1781,96,161,5991.4,11.2,45.51205,-73.524124,5.4,4
1782,96,161,5996.9,11.2,45.512108,-73.52414,5.5,4
1783,96,162,6002.4,11.2,45.512154,-73.524155,5.5,4
1784,96,162,6007.9,11.2,45.512196,-73.52417,5.5,4
1785,96,163,6013.3,11.2,45.512245,-73.524185,5.4,4
1786,96,163,6018.9,11.2,45.512302,-73.5242,5.6,4
1787,96,164,6024.5,11.2,45.51234,-73.52421,5.6,4
1788,96,164,6030,11.2,45.51239,-73.52422,5.5,4
1789,96,165,6035.5,11.2,45.512436,-73.52424,5.5,4
1790,96,166,6040.3,11.2,45.512486,-73.524254,4.8,4
1791,96,166,6046.3,11.2,45.51253,-73.52428,6,4
1792,96,166,6051.8,11.2,45.512577,-73.524284,5.5,4
1793,96,167,6056.6,11.2,45.512634,-73.5243,4.8,4
1794,96,167,6061.9,11.2,45.512672,-73.524315,5.3,4
1795,96,168,6068.5,11.2,45.51272,-73.52432,6.6,4
1796,96,168,6073.3,11.2,45.512768,-73.52434,4.8,4
1797,96,168,6078.2,11.2,45.512825,-73.52435,4.9,4
1798,96,168,6084.1,11.2,45.512863,-73.52437,5.9,4
1799,96,168,6090,11.2,45.512913,-73.52438,5.9,4
1800,98,168,6095.1,11,45.51296,-73.52439,5.1,4
1801,98,168,6100.4,11,45.51301,-73.52441,5.3,4
1802,97,168,6106,11,45.51307,-73.52442,5.6,4
1803,97,168,6111.7,10.8,45.513107,-73.52444,5.7,4
1804,97,169,6117.4,10.8,45.51317,-73.52445,5.7,4
1805,97,169,6123.1,10.8,45.513214,-73.52447,5.7,4
1806,97,169,6129.4,10.8,45.513264,-73.52448,6.3,4
1807,97,170,6135.1,10.6,45.5133,-73.5245,5.7,4
1808,97,170,6140.4,10.6,45.51335,-73.52451,5.3,4
1809,97,171,6146.1,10.6,45.513405,-73.52453,5.7,4
1810,97,171,6151.8,10.6,45.513462,-73.52454,5.7,4
1811,97,171,6157.6,10.6,45.51351,-73.52457,5.8,4
1812,97,172,6163.7,10.6,45.51355,-73.524574,6.1,4
1813,97,172,6169,10.6,45.513607,-73.52459,5.3,4
1814,97,173,6174.6,10.6,45.513657,-73.524605,5.6,4
1815,97,173,6180.1,10.6,45.513706,-73.52462,5.5,4
1816,97,173,6185.9,10.6,45.51375,-73.52463,5.8,4
1817,97,173,6191.5,10.6,45.513798,-73.52464,5.6,4
1818,97,173,6197.2,10.6,45.513847,-73.52466,5.7,4
1819,97,172,6202.8,10.6,45.51391,-73.52467,5.6,4
1820,97,172,6208.3,10.4,45.513947,-73.52468,5.5,4
1821,97,172,6214,10.4,45.513992,-73.5247,5.7,4
1822,97,172,6218.8,10.4,45.51405,-73.524704,4.8,4
1823,97,171,6224.8,10.4,45.514095,-73.52473,6,4
1824,97,171,6230.4,10.4,45.514145,-73.52474,5.6,4
1825,97,171,6235.8,10.4,45.514187,-73.52476,5.4,4
1826,97,171,6241.4,10.4,45.514244,-73.52477,5.6,4
1827,97,171,6247,10.4,45.51429,-73.52479,5.6,4
1828,97,171,6253.1,10.4,45.51434,-73.5248,6.1,4
1829,97,171,6258.6,10.6,45.514374,-73.52482,5.5,4
1830,97,171,6263.4,10.6,45.514423,-73.52482,4.8,4
1831,97,172,6268.7,10.6,45.51447,-73.52483,5.3,4
1832,97,172,6274,10.6,45.514515,-73.52485,5.3,4
1833,97,172,6278.6,10.6,45.514565,-73.524864,4.6,4
1834,96,172,6283.9,10.6,45.51461,-73.52489,5.3,4
1835,96,172,6289.2,10.8,45.51466,-73.524895,5.3,4
1836,95,172,6295,10.8,45.514717,-73.52492,5.8,4
1837,94,171,6299.8,10.8,45.51476,-73.52493,4.8,4
1838,94,171,6306,11,45.514805,-73.52495,6.2,4
1839,95,170,6311.1,11,45.51485,-73.52497,5.1,4
1840,96,169,6317.3,11,45.51491,-73.524994,6.2,4
1841,96,169,6323,11.2,45.51496,-73.525,5.7,4
1842,96,170,6329.4,11.2,45.515007,-73.52501,6.4,4
1843,96,170,6335.2,11.2,45.515045,-73.52502,5.8,4
1844,96,171,6340.7,11.2,45.51509,-73.52503,5.5,4
1845,96,171,6345.6,11.2,45.51515,-73.52505,4.9,4
1846,96,171,6351,11.2,45.515198,-73.52506,5.4,4
1847,96,171,6356.4,11.2,45.515247,-73.52508,5.4,4
1848,96,171,6362.3,11.4,45.51529,-73.52509,5.9,4
1849,96,172,6368.1,11.4,45.515335,-73.525116,5.8,4
1850,96,172,6373.2,11.4,45.515385,-73.52513,5.1,4
1851,96,172,6378.1,11.4,45.51544,-73.52515,4.9,4
1852,96,173,6383.6,11.4,45.51548,-73.52515,5.5,4
1853,96,173,6389.5,11.4,45.515526,-73.52516,5.9,4
1854,96,174,6395,11.4,45.51558,-73.52518,5.5,4
1855,96,174,6400.6,11.4,45.51563,-73.525185,5.6,4
1856,96,174,6405.7,11.2,45.515663,-73.52519,5.1,4
1857,96,175,6411,11.2,45.51572,-73.52521,5.3,4
1858,96,175,6415.6,11.2,45.51577,-73.525215,4.6,4
1859,95,175,6421.8,11.2,45.515816,-73.52523,6.2,4
1860,94,175,6427.2,11.2,45.515854,-73.525246,5.4,4
1861,94,175,6432.5,11.2,45.515903,-73.52525,5.3,4
1862,96,175,6436.9,11.2,45.515953,-73.52527,4.4,4
1863,95,175,6442.9,11.2,45.516,-73.525276,6,4
1864,94,175,6448.2,11.2,45.51605,-73.52528,5.3,4
1865,94,175,6453.2,11.2,45.51609,-73.5253,5,4
1866,92,175,6458.4,11,45.516132,-73.52531,5.2,4
1867,92,175,6464.2,11,45.51617,-73.52533,5.8,4
1868,92,175,6468.3,11,45.516193,-73.52534,4.1,4
1869,92,175,6472.7,11,45.516216,-73.525345,4.4,4
1870,90,174,6475.4,11,45.516224,-73.52535,2.7,4
1871,89,174,6478.4,11,45.51623,-73.52536,3,4
1872,84,174,6479.6,11,45.516243,-73.52536,1.2,4
1873,71,174,6480.4,11,45.516247,-73.52536,0.8,4
1874,64,176,6480.4,11.2,45.516247,-73.52535,0,4
1875,64,177,6480.4,11.2,45.516235,-73.525345,0,4
1876,59,177,6480.4,11.2,45.51622,-73.525345,0,4
1877,56,177,6480.4,11.2,45.516205,-73.525345,0,4
1878,56,178,6480.4,11.2,45.516197,-73.52534,0,4
1879,56,179,6480.4,11.2,45.516186,-73.52533,0,4
1880,54,179,6480.4,11.4,45.51618,-73.52533,0,4
1881,54,176,6480.4,11.4,45.516174,-73.52532,0,4
1882,53,174,6480.4,11.4,45.516167,-73.52532,0,4
1883,54,172,6480.4,11.4,45.516167,-73.525314,0,4
1884,55,171,6480.4,11.4,45.516163,-73.525314,0,4
1885,55,171,6480.4,11.6,45.516163,-73.525314,0,4
